route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
004,SU-004-Sunday-1-26-06-0000001,32318860,"4 Capilano",0,004 05,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318861,"4 Capilano",0,004 04,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318862,"4 Capilano",0,004 13,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318863,"4 Capilano",0,004 06,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318864,"4 Capilano",0,900 03,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318865,"4 Capilano",0,004 14,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318866,"4 Capilano",0,004 12,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318867,"4 Capilano",0,004 08,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318868,"4 Capilano",0,004 09,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318869,"4 Capilano",0,912 02,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318870,"4 Capilano",0,004 10,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318871,"4 Capilano",0,004 11,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318872,"4 Capilano",0,004 02,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318873,"4 Capilano",0,004 01,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318874,"4 Capilano",0,004 07,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318875,"4 Capilano",0,004 05,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318876,"4 Capilano",0,004 04,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318877,"4 Capilano",0,004 13,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318878,"4 Capilano",0,004 06,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318879,"4 Capilano",0,054 02,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318880,"4 Capilano",0,004 14,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318881,"4 Capilano",0,900 02,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318882,"4 Capilano",0,004 08,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318883,"4 Capilano",0,004 09,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318884,"4 Capilano",0,051 04,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318885,"4 Capilano",0,055 02,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318886,"4 Capilano",0,004 11,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318887,"4 Capilano",0,008 08,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318888,"4 Capilano",0,004 13,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318889,"4 Capilano",0,515 05,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318890,"4 Capilano",0,004 12,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318891,"4 Capilano",0,004 04,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318892,"4 Capilano",0,004 17,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318893,"4 Capilano",0,004 10,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318894,"4 Capilano",0,004 15,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318895,"4 Capilano",0,051 02,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318896,"4 Capilano",0,004 17,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318897,"4 Capilano",0,101 01,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318898,"4 Capilano",0,004 11,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318899,"4 Capilano",0,004 16,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318900,"4 Capilano",0,918 01,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318901,"4 Capilano",0,009 11,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318902,"4 Capilano",0,002 13,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318903,"4 Capilano",0,004 15,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318904,"4 Lewis Farms Via Wem",1,004 03,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318905,"4 Lewis Farms Via Wem",1,054 02,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318906,"4 Lewis Farms Via Wem",1,004 01,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318907,"4 Lewis Farms Via Wem",1,006 01,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318908,"4 Lewis Farms Via Wem",1,008 02,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318909,"4 Lewis Farms Via Wem",1,054 01,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318910,"4 Lewis Farms Via Wem",1,004 02,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318911,"4 Lewis Farms Via Wem",1,052 02,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318912,"4 Lewis Farms Via Wem",1,004 05,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318913,"4 Lewis Farms Via Wem",1,004 04,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318914,"4 Lewis Farms Via Wem",1,004 06,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318915,"4 Lewis Farms Via Wem",1,056 07,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318916,"4 Lewis Farms Via Wem",1,003 03,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318917,"4 Lewis Farms Via Wem",1,004 08,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318918,"4 Lewis Farms Via Wem",1,004 03,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318919,"4 Lewis Farms Via Wem",1,004 10,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318920,"4 Lewis Farms Via Wem",1,004 11,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318921,"4 Lewis Farms Via Wem",1,004 02,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318922,"4 Lewis Farms Via Wem",1,004 01,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318923,"4 Lewis Farms Via Wem",1,002 05,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318924,"4 Lewis Farms Via Wem",1,004 05,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318925,"4 Lewis Farms Via Wem",1,004 04,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318926,"4 Lewis Farms Via Wem",1,004 13,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318927,"4 Lewis Farms Via Wem",1,004 06,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318928,"4 Lewis Farms Via Wem",1,709 02,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318929,"4 Lewis Farms Via Wem",1,004 14,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318930,"4 Lewis Farms Via Wem",1,004 12,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318931,"4 Lewis Farms Via Wem",1,004 08,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318932,"4 Lewis Farms Via Wem",1,004 09,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318933,"4 Lewis Farms Via Wem",1,004 03,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318934,"4 Lewis Farms Via Wem",1,004 10,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318935,"4 Lewis Farms Via Wem",1,004 11,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318936,"4 Lewis Farms Via Wem",1,004 02,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318937,"4 Lewis Farms Via Wem",1,004 01,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318938,"4 Lewis Farms Via Wem",1,004 07,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318939,"4 Lewis Farms Via Wem",1,004 05,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318940,"4 Lewis Farms Via Wem",1,004 04,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318941,"4 Lewis Farms Via Wem",1,004 13,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318942,"4 Lewis Farms Via Wem",1,004 06,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318943,"4 Lewis Farms Via Wem",1,900 03,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318944,"4 Lewis Farms Via Wem",1,004 14,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318945,"4 Lewis Farms Via Wem",1,004 12,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318946,"4 Lewis Farms Via Wem",1,004 08,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318947,"4 Lewis Farms Via Wem",1,004 09,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318948,"4 Lewis Farms Via Wem",1,912 02,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318949,"4 Lewis Farms Via Wem",1,004 10,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318950,"4 Lewis Farms Via Wem",1,004 11,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318951,"4 Lewis Farms Via Wem",1,004 02,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318952,"4 Lewis Farms Via Wem",1,004 01,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318953,"4 Lewis Farms Via Wem",1,004 07,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318954,"4 Lewis Farms Via Wem",1,004 05,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318955,"4 Lewis Farms Via Wem",1,004 04,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318956,"4 Lewis Farms Via Wem",1,004 06,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318957,"4 Lewis Farms Via Wem",1,005 05,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318958,"4 Lewis Farms Via Wem",1,922 04,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318959,"4 Lewis Farms Via Wem",1,004 14,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318960,"4 Lewis Farms Via Wem",1,004 08,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318961,"4 Lewis Farms Via Wem",1,051 02,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318962,"4 Lewis Farms Via Wem",1,004 09,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318963,"4 Lewis Farms Via Wem",1,008 03,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318964,"4 Lewis Farms Via Wem",1,004 11,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318965,"4 Lewis Farms Via Wem",1,004 04,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318966,"4 Lewis Farms Via Wem",1,008 08,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318967,"4 Lewis Farms Via Wem",1,004 17,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318968,"4 Lewis Farms Via Wem",1,004 12,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318969,"4 Lewis Farms Via Wem",1,004 13,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318970,"4 Lewis Farms Via Wem",1,004 10,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318971,"4 Lewis Farms Via Wem",1,004 15,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318972,"4 Lewis Farms Via Wem",1,004 16,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318973,"4 Lewis Farms Via Wem",1,918 01,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318974,"4 Lewis Farms Via Wem",1,009 11,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318975,"4 Lewis Farms Via Wem",1,002 13,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318976,"4 Capilano",0,005 05,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318977,"4 Lewis Farms Via Wem",1,002 07,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318978,"4 Capilano",0,004 02,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318979,"4 Lewis Farms Via Wem",1,004 09,004-138-West,1,1
004,SU-004-Sunday-1-26-06-0000001,32318980,"4 Capilano",0,922 04,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318981,"4 Capilano",0,004 16,004-206-East,1,1
004,SU-004-Sunday-1-26-06-0000001,32318982,"4 Lewis Farms Via Wem",1,004 15,004-138-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319598,"5 Coliseum",0,900 01,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319599,"5 Coliseum",0,005 02,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319600,"5 Coliseum",0,005 01,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319601,"5 Coliseum",0,102 01,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319602,"5 Coliseum",0,005 04,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319603,"5 Coliseum",0,900 01,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319604,"5 Coliseum",0,005 02,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319605,"5 Coliseum",0,005 01,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319606,"5 Coliseum",0,102 01,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319607,"5 Coliseum",0,103 03,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319608,"5 Coliseum",0,005 05,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319609,"5 Coliseum",0,005 08,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319610,"5 Coliseum",0,005 02,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319611,"5 Coliseum",0,124 01,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319612,"5 Coliseum",0,508 02,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319613,"5 Coliseum",0,005 09,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319614,"5 Coliseum",0,103 03,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319615,"5 Coliseum",0,124 02,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319616,"5 Coliseum",0,053 04,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319617,"5 Coliseum",0,005 01,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319618,"5 Coliseum",0,053 05,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319619,"5 Coliseum",0,915 02,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319620,"5 Coliseum",0,053 02,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319621,"5 Coliseum",0,005 03,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319622,"5 Coliseum",0,005 07,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319623,"5 Coliseum",0,005 08,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319624,"5 Coliseum",0,006 05,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319625,"5 Coliseum",0,124 01,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319626,"5 Coliseum",0,515 04,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319627,"5 Coliseum",0,005 09,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319628,"5 Coliseum",0,005 04,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319629,"5 Coliseum",0,124 02,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319630,"5 Coliseum",0,005 07,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319631,"5 Coliseum",0,005 01,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319632,"5 Coliseum",0,519 01,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319633,"5 Coliseum",0,915 02,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319634,"5 Coliseum",0,053 03,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319635,"5 Coliseum",0,005 03,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319636,"5 Coliseum",0,005 04,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319637,"5 Coliseum",0,005 08,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319638,"5 Coliseum",0,005 05,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319639,"5 Coliseum",0,003 06,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319640,"5 Coliseum",0,005 02,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319641,"5 Coliseum",0,005 09,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319642,"5 Coliseum",0,005 03,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319643,"5 Coliseum",0,005 01,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319644,"5 Coliseum",0,005 05,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319645,"5 Coliseum",0,005 06,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319646,"5 Coliseum",0,118 01,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319647,"5 Coliseum",0,005 09,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319648,"5 Coliseum",0,003 06,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319649,"5 Coliseum",0,902 03,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319650,"5 Coliseum",0,114 03,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319651,"5 Westmount",1,102 01,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319652,"5 Westmount",1,005 04,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319653,"5 Westmount",1,900 01,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319654,"5 Westmount",1,005 02,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319655,"5 Westmount",1,005 01,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319656,"5 Westmount",1,102 01,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319657,"5 Westmount",1,005 04,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319658,"5 Westmount",1,008 06,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319659,"5 Westmount",1,005 02,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319660,"5 Westmount",1,005 01,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319661,"5 Westmount",1,902 02,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319662,"5 Westmount",1,103 03,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319663,"5 Westmount",1,005 03,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319664,"5 Westmount",1,053 04,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319665,"5 Westmount",1,005 08,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319666,"5 Westmount",1,053 05,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319667,"5 Westmount",1,124 01,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319668,"5 Westmount",1,053 02,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319669,"5 Westmount",1,005 09,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319670,"5 Westmount",1,005 07,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319671,"5 Westmount",1,124 02,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319672,"5 Westmount",1,006 05,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319673,"5 Westmount",1,005 01,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319674,"5 Westmount",1,515 04,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319675,"5 Westmount",1,915 02,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319676,"5 Westmount",1,901 04,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319677,"5 Westmount",1,005 03,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319678,"5 Westmount",1,005 07,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319679,"5 Westmount",1,124 01,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319680,"5 Westmount",1,005 08,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319681,"5 Westmount",1,519 01,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319682,"5 Westmount",1,053 03,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319683,"5 Westmount",1,005 09,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319684,"5 Westmount",1,005 04,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319685,"5 Westmount",1,124 02,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319686,"5 Westmount",1,005 05,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319687,"5 Westmount",1,005 01,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319688,"5 Westmount",1,005 02,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319689,"5 Westmount",1,915 02,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319690,"5 Westmount",1,005 03,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319691,"5 Westmount",1,005 04,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319692,"5 Westmount",1,005 08,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319693,"5 Westmount",1,005 05,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319694,"5 Westmount",1,003 06,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319695,"5 Westmount",1,005 02,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319696,"5 Westmount",1,005 09,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319697,"5 Westmount",1,005 03,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319698,"5 Westmount",1,005 06,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319699,"5 Westmount",1,118 01,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319700,"5 Westmount",1,003 06,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319701,"5 Westmount",1,002 10,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319702,"5 Westmount",1,007 09,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319703,"5 Westmount",1,902 03,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319704,"5 Westmount",1,005 09,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319705,"5 Westmount",1,002 10,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319706,"5 Coliseum",0,005 06,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319707,"5 Coliseum",0,118 01,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319708,"5 Coliseum",0,003 06,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319709,"5 Coliseum",0,002 09,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319710,"5 Coliseum",0,005 09,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319711,"5 Coliseum",0,005 08,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319712,"5 Coliseum",0,002 09,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319713,"5 Coliseum",0,003 06,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319714,"5 Westmount",1,002 09,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319715,"5 Westmount",1,005 09,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319716,"5 Westmount",1,005 06,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319717,"5 Westmount",1,118 01,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319718,"5 Westmount",1,003 06,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319719,"5 Westmount",1,002 09,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319720,"5 Westmount",1,005 08,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319721,"5 Westmount",1,005 06,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319722,"5 Coliseum",0,005 04,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319723,"5 Coliseum",0,102 01,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319724,"5 Coliseum",0,005 01,005-83-East,1,1
005,SU-005-Sunday-1-26-06-0000001,32319725,"5 Westmount",1,005 01,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319726,"5 Westmount",1,005 02,005-91-West,1,1
005,SU-005-Sunday-1-26-06-0000001,32319727,"5 Westmount",1,900 01,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671171,"5 Coliseum",0,900 01,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671172,"5 Coliseum",0,005 02,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671173,"5 Coliseum",0,005 01,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671174,"5 Coliseum",0,102 01,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671175,"5 Coliseum",0,005 04,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671176,"5 Coliseum",0,900 01,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671177,"5 Coliseum",0,005 02,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671178,"5 Coliseum",0,005 01,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671179,"5 Coliseum",0,102 01,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671180,"5 Coliseum",0,103 03,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671181,"5 Coliseum",0,005 05,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671182,"5 Coliseum",0,005 08,005-83-East,1,1
